id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Label
603582,moderate,many,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Comedy",soda,"Parents,Siblings,Friends",,Pizza
626754,simple,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",moderate,"Comedy,Family",soda,"Parents,Friends",,Pizza
298481,complex,many,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,"Sci-Fi,Adventure,Drama",soda,"Parents,Siblings,Friends",,Pizza
631583,simple,few,"Week day dinner,Weekend dinner,At a party",expensive,"Animation,Comedy,Sci-Fi",soda,"Parents,Siblings,Friends",,Pizza
718026,moderate,few,"Weekend lunch,Weekend dinner,At a party,Late night snack",moderate,"Animation,Action",soda,Friends,,Pizza
616713,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",moderate,other,water,Friends,,Pizza
602533,very complex,few,"Weekend dinner,At a party",moderate,"Crime,Drama",soda,"Parents,Friends",A little (mild),Pizza
522345,simple,few,"Week day dinner,Weekend lunch,Weekend dinner,At a party",cheap,"Animation,Action",other,Friends,,Pizza
629758,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",moderate,"Sci-Fi,Adventure",soda,"Friends,Strangers",,Pizza
631496,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Superhero,Action",soda,Friends,,Pizza
491374,simple,many,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,"Superhero,Action",soda,Friends,,Pizza
632051,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Comedy,Family",soda,"Parents,Siblings,Friends,Strangers",,Pizza
409930,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",moderate,no_movie,water,"Parents,Siblings,Friends",,Pizza
632975,simple,few,"Week day lunch,Weekend lunch,At a party",very cheap,other,soda,"Siblings,Friends",A little (mild),Pizza
407221,moderate,few,"Week day lunch,At a party",expensive,"Superhero,Action",soda,Friends,A lot (hot),Pizza
204508,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Comedy",soda,Friends,,Pizza
618700,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,"Crime,Drama",other,Friends,A little (mild),Pizza
627792,moderate,very few,"Weekend lunch,Weekend dinner,At a party",very cheap,"Superhero,Action",soda,"Siblings,Friends",,Pizza
712054,moderate,very few,"Week day dinner,At a party",expensive,"Fantasy,Adventure",soda,Friends,,Pizza
631881,simple,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Comedy,Family",soda,Friends,,Pizza
716188,moderate,few,"At a party,Late night snack",expensive,other,soda,"Friends,Teachers",,Pizza
628744,moderate,few,"Week day lunch,Weekend lunch,At a party,Late night snack",moderate,"Animation,Action",soda,"Friends,Teachers",A little (mild),Pizza
604132,complex,few,"Week day lunch,Weekend lunch,At a party",cheap,"Animation,Comedy",other,"Siblings,Friends",A moderate amount (medium),Pizza
629807,simple,very few,"Week day lunch,Week day dinner,Weekend lunch",very cheap,"Animation,Comedy",water,Friends,A little (mild),Pizza
741428,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,no_movie,soda,Friends,,Pizza
633024,simple,few,"Week day lunch,At a party,Late night snack",very cheap,no_movie,water,Strangers,,Pizza
631221,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Comedy",other,Friends,,Pizza
601983,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Comedy,Family",soda,"Parents,Siblings",A little (mild),Pizza
603007,simple,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Action",tea,Friends,A moderate amount (medium),Pizza
601217,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Crime,Drama",soda,"Siblings,Friends",A moderate amount (medium),Pizza
629221,simple,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",moderate,"Animation,Action",soda,Friends,,Pizza
634705,simple,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Adventure",other,"Parents,Siblings",A little (mild),Pizza
630070,moderate,many,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,"Superhero,Action",soda,"Parents,Friends,Teachers,Strangers",A little (mild),Pizza
630006,moderate,many,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,"Comedy,Family",soda,"Parents,Siblings,Friends,Teachers",A moderate amount (medium),Pizza
629072,moderate,few,"Weekend dinner,At a party,Late night snack",very cheap,"Animation,Comedy",other,"Parents,Friends",,Pizza
630044,simple,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Comedy",soda,"Siblings,Friends",,Pizza
626026,simple,few,"Weekend lunch,Weekend dinner,At a party",very cheap,"Animation,Comedy","juice,soda","Friends,Strangers",,Pizza
520303,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,"Crime,Drama",soda,"Siblings,Friends",,Pizza
630972,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Comedy",other,"Siblings,Friends,Teachers",A little (mild),Pizza
630948,moderate,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",moderate,"Animation,Action",other,"Parents,Siblings,Friends",,Pizza
626778,simple,few,"Week day lunch,Week day dinner,Weekend dinner,At a party",cheap,"Comedy,Family",soda,"Parents,Siblings,Friends,Teachers,Strangers",A moderate amount (medium),Pizza
631181,complex,few,"Week day lunch,At a party,Late night snack",very cheap,Comedy,soda,Parents,A little (mild),Pizza
633541,simple,few,"Weekend dinner,At a party,Late night snack",moderate,"Superhero,Action",tea,Friends,A little (mild),Pizza
630098,moderate,very few,"Week day lunch,At a party",very cheap,"Animation,Action",soda,Friends,A little (mild),Pizza
629959,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Animation,Comedy",water,"Parents,Siblings,Friends",,Pizza
633097,moderate,moderate,"Week day lunch,Weekend dinner,At a party",very cheap,other,soda,"Friends,Teachers",,Pizza
605290,moderate,very few,"Week day lunch,Week day dinner,Weekend dinner,At a party",very cheap,other,other,Friends,,Pizza
629869,moderate,few,At a party,very cheap,other,soda,Friends,A little (mild),Pizza
632868,simple,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,"Comedy,Family",soda,"Parents,Siblings,Friends",A little (mild),Pizza
209691,simple,few,"Week day lunch,Weekend lunch,At a party",cheap,"Superhero,Action",tea,"Friends,Teachers",,Pizza
600915,complex,few,"At a party,Late night snack",expensive,"Animation,Adventure",water,Friends,,Pizza
525420,complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",moderate,"Animation,Action",soda,"Siblings,Friends,Strangers",A moderate amount (medium),Pizza
414710,moderate,moderate,"Week day lunch,Weekend lunch,At a party,Late night snack",very cheap,other,soda,"Parents,Friends",A moderate amount (medium),Pizza
629985,moderate,moderate,"Week day lunch,Weekend lunch,At a party",very cheap,other,soda,Strangers,A lot (hot),Pizza
523128,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,other,soda,"Parents,Siblings,Friends,Teachers",A moderate amount (medium),Pizza
727410,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",expensive,other,water,Friends,A little (mild),Pizza
616457,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,"Crime,Drama",soda,"Friends,Teachers",A little (mild),Pizza
206487,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,"Animation,Comedy",other,"Siblings,Friends,Teachers",A little (mild),Pizza
68949,simple,few,"Weekend dinner,At a party",moderate,"Animation,Action",other,"Siblings,Friends",A little (mild),Pizza
419835,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Animation,Comedy",soda,"Siblings,Friends,Strangers",,Pizza
745732,simple,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,other,soda,Strangers,,Pizza
543739,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Action",soda,"Siblings,Friends",,Pizza
410380,simple,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,"Superhero,Action",other,"Parents,Friends,Teachers",,Pizza
385307,complex,moderate,"Weekend dinner,At a party",very cheap,"Animation,Action",soda,Friends,,Pizza
634566,complex,moderate,Weekend dinner,moderate,other,other,Friends,,Pizza
625818,very simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Action",soda,Friends,A little (mild),Pizza
631164,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,"Animation,Comedy",water,Strangers,A little (mild),Pizza
603130,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Crime,Drama",soda,"Friends,Teachers",,Pizza
229211,moderate,few,"Week day lunch,Week day dinner,At a party,Late night snack",very cheap,"Crime,Thriller",other,"Parents,Friends",A little (mild),Pizza
626849,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Action",other,"Siblings,Friends",,Pizza
634650,simple,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Superhero,Action",soda,"Siblings,Friends",A moderate amount (medium),Pizza
632125,moderate,few,"Week day dinner,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Comedy",soda,"Friends,Teachers",,Pizza
626812,simple,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",expensive,no_movie,tea,Friends,,Pizza
631109,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Late night snack",very cheap,other,soda,"Siblings,Friends",,Pizza
716766,simple,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Superhero,Action",soda,Friends,,Pizza
494103,moderate,moderate,"Week day dinner,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Action",soda,Friends,A moderate amount (medium),Pizza
628102,simple,very few,"Week day dinner,Weekend lunch,At a party",very cheap,other,water,"Parents,Siblings,Friends",A little (mild),Pizza
634683,moderate,few,"Week day lunch,At a party,Late night snack",very cheap,other,soda,"Siblings,Friends",,Pizza
517774,simple,few,"Weekend lunch,At a party",cheap,"Sci-Fi,Thriller",soda,Friends,A little (mild),Pizza
408898,moderate,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Superhero,Action",water,"Parents,Siblings,Friends",A little (mild),Pizza
603189,moderate,few,"At a party,Late night snack",very cheap,other,soda,"Siblings,Friends,Teachers",A moderate amount (medium),Pizza
606857,simple,few,"Week day lunch,Weekend lunch,At a party",very cheap,"Animation,Action",soda,Friends,A moderate amount (medium),Pizza
523080,simple,few,"Weekend lunch,Weekend dinner,At a party",very cheap,other,other,Friends,,Pizza
631014,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Superhero,Action",soda,Parents,,Pizza
503957,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",moderate,"Comedy,Family",soda,Friends,I will have some of this food item with my hot sauce,Pizza
524890,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Superhero,Action",soda,"Siblings,Friends",,Pizza
717411,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",very cheap,other,other,Strangers,A little (mild),Pizza
525311,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,"Action,Thriller",other,"Parents,Siblings",A little (mild),Pizza
630967,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,Drama,"alcohol,soda","Friends,Strangers",A little (mild),Pizza
604969,simple,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,other,other,"Parents,Siblings,Friends",A moderate amount (medium),Pizza
524480,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,other,soda,Friends,,Pizza
630121,moderate,many,"Week day lunch,Weekend dinner,At a party",very cheap,"Comedy,Family",other,"Siblings,Friends,Teachers",A lot (hot),Pizza
629615,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,other,soda,"Parents,Siblings,Friends",A lot (hot),Pizza
634977,very complex,few,"Week day lunch,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,"Superhero,Action",soda,"Parents,Siblings,Friends",,Pizza
630823,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,"Action,Sci-Fi",soda,"Siblings,Friends",,Pizza
632228,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Action",soda,"Siblings,Friends",A lot (hot),Pizza
504548,simple,few,"Week day lunch,Weekend lunch,At a party,Late night snack",very cheap,"Superhero,Action",soda,"Friends,Teachers",,Pizza
522477,complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,other,soda,"Siblings,Friends,Teachers,Strangers",,Pizza
523461,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Superhero,Action",other,"Parents,Siblings,Friends",,Pizza
312640,complex,moderate,"Week day lunch,Week day dinner,Weekend dinner,At a party",cheap,other,soda,Friends,,Pizza
854745,moderate,few,"Week day lunch,Weekend lunch,At a party,Late night snack",very cheap,other,other,Friends,A moderate amount (medium),Pizza
711854,simple,few,"Week day lunch,Weekend dinner,At a party,Late night snack",expensive,"Animation,Adventure,Comedy",soda,Friends,A moderate amount (medium),Pizza
739254,complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Comedy,Family",soda,Friends,,Pizza
621555,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",cheap,no_movie,"soda,tea",Friends,A lot (hot),Pizza
602482,moderate,few,"Weekend lunch,Weekend dinner,At a party",very cheap,other,other,"Friends,Teachers",,Pizza
630416,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Comedy",water,"Parents,Siblings,Friends,Teachers,Strangers",I will have some of this food item with my hot sauce,Pizza
505458,moderate,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",moderate,no_movie,other,Friends,,Pizza
296589,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,other,water,Friends,A little (mild),Pizza
604826,moderate,few,"Week day lunch,Weekend lunch,At a party,Late night snack",cheap,"Comedy,Family",water,Friends,,Pizza
387820,complex,few,Weekend lunch,unknown,other,soda,Teachers,A little (mild),Pizza
603612,complex,moderate,"Week day dinner,Weekend lunch,Weekend dinner,At a party",moderate,"Animation,Action",water,"Parents,Strangers",,Pizza
712252,complex,many,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Animation,Comedy",soda,"Siblings,Friends",,Pizza
742226,complex,very few,"Week day lunch,Weekend lunch,At a party",cheap,"Animation,Action",other,"Siblings,Friends",,Pizza
712771,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",expensive,Drama,juice,Parents,,Pizza
746466,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,other,other,"Siblings,Friends",A little (mild),Pizza
601737,complex,few,"Weekend lunch,At a party,Late night snack",very cheap,Action,soda,Friends,A little (mild),Pizza
631902,simple,very few,"Week day lunch,Week day dinner,Weekend dinner,At a party",very cheap,"Superhero,Action",other,"Parents,Friends,Teachers",A little (mild),Pizza
312320,very complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Action",soda,"Parents,Siblings,Friends,Teachers",A moderate amount (medium),Pizza
519986,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,other,soda,"Friends,Strangers",A little (mild),Pizza
626771,simple,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,other,"juice,soda","Parents,Siblings,Friends,Teachers",A moderate amount (medium),Pizza
407257,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Action",soda,"Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Pizza
626883,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,other,water,Friends,,Pizza
727339,moderate,few,"Week day lunch,Weekend lunch,Weekend dinner,At a party",cheap,"Animation,Comedy",soda,"Friends,Strangers",,Pizza
631448,complex,few,"Week day dinner,Weekend lunch,Weekend dinner,At a party",cheap,"Animation,Comedy",soda,"Parents,Siblings,Friends,Teachers",A lot (hot),Pizza
634885,moderate,few,"Week day lunch,Weekend lunch,At a party",very cheap,other,water,Friends,,Pizza
619932,simple,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,no_movie,other,"Teachers,Strangers",A little (mild),Pizza
601986,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Comedy,Family","milk,milkshake",Friends,A little (mild),Pizza
631141,complex,moderate,"Week day lunch,Weekend dinner,At a party,Late night snack",very cheap,"Comedy,Family",soda,"Friends,Strangers",,Pizza
631069,complex,many,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,"Comedy,Family",soda,Friends,A moderate amount (medium),Pizza
634508,complex,moderate,"Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack",very cheap,other,soda,"Siblings,Friends",A little (mild),Pizza
206744,simple,moderate,"Weekend dinner,At a party",very cheap,"Superhero,Action",soda,"Parents,Siblings,Friends",,Pizza
498213,moderate,few,"At a party,Late night snack",very cheap,no_movie,soda,Friends,A little (mild),Pizza
627496,moderate,moderate,"Weekend lunch,Weekend dinner,At a party",very cheap,"Comedy,Family",soda,"Parents,Siblings,Friends",A little (mild),Pizza
629659,very simple,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",moderate,"Animation,Adventure",other,"Friends,Strangers",A lot (hot),Pizza
630190,simple,few,"Week day lunch,Weekend lunch,At a party,Late night snack",very cheap,no_movie,tea,"Parents,Friends",,Pizza
401586,moderate,moderate,"Week day lunch,At a party,Late night snack",very cheap,"Comedy,Family",soda,Friends,A moderate amount (medium),Pizza
629263,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Action",soda,"Parents,Siblings,Friends",A little (mild),Pizza
631678,simple,few,"Week day lunch,Weekend dinner,At a party,Late night snack",very cheap,"Action,Sci-Fi",soda,Friends,,Pizza
411681,simple,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,"Superhero,Action",other,Friends,,Pizza
518733,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Superhero,Action",soda,"Parents,Siblings,Friends",A lot (hot),Pizza
630378,moderate,moderate,"Week day lunch,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Comedy,Family",soda,Friends,A moderate amount (medium),Pizza
631142,moderate,few,"Week day dinner,Weekend lunch,At a party,Late night snack",very cheap,"Superhero,Action",other,"Friends,Teachers",A little (mild),Pizza
519976,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Crime,Drama",water,"Parents,Siblings,Friends,Teachers",,Pizza
604991,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Adventure",other,"Parents,Teachers,Strangers",A little (mild),Pizza
522483,complex,very few,"Weekend dinner,At a party",cheap,no_movie,"asianpop,juice,water",Friends,,Pizza
629723,simple,few,"Week day dinner,Weekend dinner,At a party,Late night snack",cheap,other,soda,Friends,,Pizza
387522,very complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",moderate,"Animation,Action",soda,"Friends,Strangers",A little (mild),Pizza
613484,very complex,moderate,"Week day lunch,Weekend lunch",very cheap,"Superhero,Action",soda,Friends,A lot (hot),Pizza
388729,very complex,many,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,"Animation,Comedy",tea,Friends,,Pizza
494373,very simple,few,"Weekend dinner,At a party",expensive,"Animation,Comedy",soda,"Friends,Strangers",,Pizza
630977,complex,few,At a party,moderate,no_movie,other,Friends,,Pizza
621982,moderate,few,Week day lunch,cheap,other,soda,Friends,A moderate amount (medium),Pizza
605537,moderate,few,"Week day lunch,Weekend lunch,At a party",cheap,"Animation,Comedy",soda,Friends,,Pizza
607073,moderate,very few,"Week day dinner,Weekend dinner",very cheap,other,other,Friends,A little (mild),Pizza
624443,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Action",other,Parents,,Pizza
718089,moderate,few,"Weekend dinner,At a party,Late night snack",very cheap,"Animation,Adventure",soda,"Friends,Teachers",A little (mild),Pizza
622727,moderate,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Comedy,Family","soda,water","Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Pizza
609617,complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Crime,Drama",soda,"Parents,Siblings,Friends,Teachers",A moderate amount (medium),Pizza
526064,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Animation,Action",other,"Friends,Teachers",A little (mild),Pizza
609179,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Action",soda,"Parents,Siblings,Friends",A moderate amount (medium),Pizza
627638,simple,few,"Week day lunch,Weekend lunch,At a party",very cheap,"Animation,Action",tea,"Parents,Siblings",,Pizza
411117,simple,few,"Week day dinner,Weekend dinner,At a party,Late night snack",cheap,other,soda,"Parents,Siblings",,Pizza
634430,moderate,few,"Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Action,Comedy",soda,Strangers,,Pizza
631711,moderate,very few,"Week day lunch,Weekend lunch,At a party,Late night snack",cheap,"Animation,Comedy",soda,"Parents,Siblings,Friends,Teachers,Strangers",A lot (hot),Pizza
606010,moderate,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,no_movie,"soda,water","Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Pizza
631436,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Animation,Comedy",soda,"Parents,Siblings,Friends",,Pizza
633712,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",moderate,"Superhero,Action",water,"Parents,Siblings,Friends",,Pizza
609556,moderate,moderate,"Week day lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Comedy",soda,"Friends,Teachers",A lot (hot),Pizza
520090,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Comedy",soda,"Friends,Strangers",A little (mild),Pizza
602234,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",cheap,"Animation,Comedy","milk,soda","Siblings,Friends",A little (mild),Pizza
741592,moderate,many,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Comedy,Family",other,"Siblings,Friends",,Pizza
628547,moderate,moderate,"Week day dinner,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Comedy",soda,"Friends,Teachers",A little (mild),Pizza
501513,complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",moderate,other,tea,Friends,A moderate amount (medium),Pizza
630929,moderate,few,"Weekend dinner,At a party",very cheap,"Superhero,Action",other,"Siblings,Friends",,Pizza
617379,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Animation,Comedy",soda,Teachers,A moderate amount (medium),Pizza
617310,simple,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,other,soda,"Siblings,Friends",,Pizza
495424,moderate,few,"Week day lunch,At a party",very cheap,"Animation,Comedy",other,Friends,,Pizza
622787,moderate,few,"Week day lunch,Weekend lunch,At a party",very cheap,"Superhero,Action",other,"Friends,Teachers",,Pizza
631716,complex,moderate,"Week day lunch,Week day dinner,At a party,Late night snack",moderate,"Superhero,Action",soda,"Friends,Teachers,Strangers",A little (mild),Pizza
741658,moderate,few,"Week day lunch,Week day dinner",very cheap,"Animation,Comedy",soda,Friends,,Pizza
620745,complex,many,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",moderate,other,other,"Parents,Siblings,Friends,Teachers",,Pizza
611932,moderate,moderate,"Week day lunch,At a party,Late night snack",cheap,"Comedy,Family",other,"Friends,Strangers",,Pizza
635602,simple,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,other,soda,"Parents,Siblings,Friends",I will have some of this food item with my hot sauce,Pizza
619892,moderate,moderate,"Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack",expensive,"Animation,Action",soda,"Parents,Siblings,Friends",A moderate amount (medium),Pizza
529289,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,other,soda,"Parents,Siblings,Friends",A little (mild),Pizza
630738,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Action,Comedy",other,"Parents,Siblings,Friends",,Pizza
524766,very complex,moderate,"Week day lunch,Weekend lunch,At a party,Late night snack",moderate,no_movie,other,"Parents,Siblings,Friends",,Pizza
522148,simple,few,"Week day lunch,Week day dinner,At a party",very cheap,"Comedy,Family",soda,Friends,,Pizza
601547,simple,very few,"At a party,Late night snack",moderate,other,soda,"Parents,Friends,Strangers",,Pizza
631046,moderate,many,"Weekend dinner,At a party,Late night snack",cheap,"Crime,Drama",soda,"Parents,Siblings,Friends",,Pizza
66222,moderate,moderate,"At a party,Late night snack",moderate,other,soda,Friends,A moderate amount (medium),Pizza
