combined_text,Label
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.9085355436349646 Cloudy With A Chance Of Meatballs soda Siblings,Friends,Strangers Unknown",0
"-1.150359523720398 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 0.6720373467015025 Ready Player One soda Strangers Unknown",0
"-1.150359523720398 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.052223988211007 Teenage Mutant Ninja Turtles soda Siblings,Friends Unknown",0
"-1.150359523720398 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.47747020990683714 Spider-Man other Parents,Friends,Teachers Unknown",0
"0.8084090490360328 0.6716928455066401 Weekend dinner,At a party -1.1959124327870494 Teenage Mutant Ninja Turtles soda Friends Unknown",0
0.8084090490360328 0.6716928455066401 Weekend dinner 0.52834890212546 The Gentlemen other Friends Unknown,0
"-2.1297438100986135 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.052223988211007 Teenage Mutant Ninja Turtles soda Friends A little (mild)",0
"-0.1709752373421826 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.47747020990683714 Ratatouille water Strangers A little (mild)",0
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -1.052223988211007 The Godfather soda Friends,Teachers Unknown",0
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,At a party,Late night snack -0.9085355436349646 Pulp Fiction other Parents,Friends A little (mild)",0
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 Teenage Mutant Ninja Turtles other Siblings,Friends Unknown",0
"-1.150359523720398 1.3560905789437931 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.9085355436349646 Spider-Man soda Siblings,Friends A moderate amount (medium)",0
"-0.1709752373421826 -0.3549037546490895 Week day dinner,Weekend dinner,At a party,Late night snack -1.1959124327870494 Cloudy With A Chance Of Meatballs soda Friends,Teachers Unknown",0
"-1.150359523720398 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 1.2467911250056725 Unknown tea Friends Unknown",0
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Late night snack -1.1959124327870494 Gilmore Girls soda Siblings,Friends Unknown",0
"-1.150359523720398 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.9085355436349646 Spider-Man soda Friends Unknown",0
"-0.1709752373421826 0.6716928455066401 Week day dinner,Weekend dinner,At a party,Late night snack -0.9085355436349646 Teenage Mutant Ninja Turtles soda Friends A moderate amount (medium)",0
"-1.150359523720398 -1.0393014880862426 Week day dinner,Weekend lunch,At a party -1.052223988211007 Happy Gilmore water Parents,Siblings,Friends A little (mild)",0
"-0.1709752373421826 -0.3549037546490895 Week day lunch,At a party,Late night snack -1.1959124327870494 Ratatoullie soda Siblings,Friends Unknown",0
"-1.150359523720398 -0.3549037546490895 Weekend lunch,At a party -0.7648470990589221 Inception soda Friends A little (mild)",0
"-0.1709752373421826 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.3396008773630919 Spider-Man water Parents,Siblings,Friends A little (mild)",0
"-0.1709752373421826 -0.012704887930512982 At a party,Late night snack -1.052223988211007 Back In Action soda Siblings,Friends,Teachers A moderate amount (medium)",0
"-1.150359523720398 -0.697102621367666 Week day lunch,Weekend lunch,At a party -1.052223988211007 Teenage Mutant Ninja Turtles soda Friends A moderate amount (medium)",0
"-1.150359523720398 -0.697102621367666 Weekend lunch,Weekend dinner,At a party -1.1959124327870494 Masterchef other Friends Unknown",0
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.9085355436349646 Spider-Man soda Parents Unknown",0
"-1.150359523720398 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.046404876178709774 Home Alone soda Friends I will have some of this food item with my hot sauce",0
"-0.1709752373421826 1.0138917122252167 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.9085355436349646 Spider-Man soda Siblings,Friends Unknown",0
"-0.1709752373421826 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack -1.1959124327870494 Italian Movie other Strangers A little (mild)",0
"-0.1709752373421826 1.3560905789437931 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.19009332075475224 Die Hard other Parents,Siblings A little (mild)",0
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 The Social Network alcohol,soda Friends,Strangers A little (mild)",0
"-1.150359523720398 0.6716928455066401 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 Neverending Story other Parents,Siblings,Friends A moderate amount (medium)",0
"-0.1709752373421826 1.3560905789437931 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.47747020990683714 Maze Runner soda Friends Unknown",0
"-0.1709752373421826 3.0670849125366755 Week day lunch,Weekend dinner,At a party -0.9085355436349646 Home Alone other Siblings,Friends,Teachers A lot (hot)",0
"-1.150359523720398 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.9085355436349646 Diary Of A Wimpy Kid soda Parents,Siblings,Friends A lot (hot)",0
"1.7877933354142483 -0.697102621367666 Week day lunch,Weekend lunch,Weekend dinner,At a party,Late night snack 1.2467911250056725 Spider-Man soda Parents,Siblings,Friends Unknown",0
"-0.1709752373421826 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.47747020990683714 Transformer soda Siblings,Friends Unknown",0
"-1.150359523720398 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.3396008773630919 Teenage Mutant Ninja Turtles soda Siblings,Friends A lot (hot)",0
"-1.150359523720398 -0.697102621367666 Week day lunch,Weekend lunch,At a party,Late night snack -0.9085355436349646 Spider-Man soda Friends,Teachers Unknown",0
"0.8084090490360328 1.0138917122252167 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.9085355436349646 Malena soda Siblings,Friends,Teachers,Strangers Unknown",0
"-0.1709752373421826 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -1.1959124327870494 Spider-Man other Parents,Siblings,Friends Unknown",0
"0.8084090490360328 0.3294939787880635 Week day lunch,Week day dinner,Weekend dinner,At a party -0.6211586544828797 Anchorman soda Friends Unknown",0
"-0.1709752373421826 -0.697102621367666 Week day lunch,Weekend lunch,At a party,Late night snack -0.9085355436349646 Friends other Friends A moderate amount (medium)",0
"-1.150359523720398 -0.012704887930512982 Week day lunch,Weekend dinner,At a party,Late night snack 1.6778564587337998 Zootopia soda Friends A moderate amount (medium)",0
"0.8084090490360328 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -1.052223988211007 Home Alone soda Friends Unknown",0
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.19009332075475224 Unknown soda,tea Friends A lot (hot)",0
"-0.1709752373421826 -0.697102621367666 Weekend lunch,Weekend dinner,At a party -0.9085355436349646 Minions other Friends,Teachers Unknown",0
"-0.1709752373421826 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.052223988211007 Ratatouille water Parents,Siblings,Friends,Teachers,Strangers I will have some of this food item with my hot sauce",0
"-0.1709752373421826 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 0.52834890212546 Unknown other Friends Unknown",0
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -1.3396008773630919 Terminator water Friends A little (mild)",0
"-0.1709752373421826 -0.012704887930512982 Week day lunch,Weekend lunch,At a party,Late night snack -0.7648470990589221 Home Alone water Friends Unknown",0
0.8084090490360328 -0.3549037546490895 Weekend lunch 0.0 Men In Black soda Teachers A little (mild),0
"0.8084090490360328 0.3294939787880635 Week day dinner,Weekend lunch,Weekend dinner,At a party 0.52834890212546 Teenage Mutant Ninja Turtles water Parents,Strangers Unknown",0
"0.8084090490360328 2.3826871790995225 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -1.052223988211007 Cloudy With A Chance Of Meatballs soda Siblings,Friends Unknown",0
"0.8084090490360328 -1.0393014880862426 Week day lunch,Weekend lunch,At a party -0.47747020990683714 Teenage Mutant Ninja Turtles other Siblings,Friends Unknown",0
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 1.2467911250056725 Green Book juice Parents Unknown",0
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 1.8215449033098423 The Davinci Code other Siblings,Friends A little (mild)",0
"0.8084090490360328 -0.3549037546490895 Weekend lunch,At a party,Late night snack -0.9085355436349646 Action Movie soda Friends A little (mild)",0
"-1.150359523720398 -1.0393014880862426 Week day lunch,Week day dinner,Weekend dinner,At a party -1.052223988211007 Spider-Man other Parents,Friends,Teachers A little (mild)",0
"1.7877933354142483 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.3396008773630919 Teenage Mutant Ninja Turtles soda Parents,Siblings,Friends,Teachers A moderate amount (medium)",0
"-0.1709752373421826 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.052223988211007 Crazy, Stupid, Love soda Friends,Strangers A little (mild)",0
"-1.150359523720398 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.052223988211007 Little Italy juice,soda Parents,Siblings,Friends,Teachers A moderate amount (medium)",0
"-0.1709752373421826 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.1959124327870494 Teenage Mutant Ninja Turtles soda Parents,Siblings,Friends,Teachers,Strangers A little (mild)",0
"-1.150359523720398 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.052223988211007 The Hunger Games water Friends Unknown",0
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Weekend lunch,Weekend dinner,At a party -0.47747020990683714 Cloudy With A Chance Of Meatballs soda Friends,Strangers Unknown",0
"0.8084090490360328 -0.697102621367666 Week day dinner,Weekend lunch,Weekend dinner,At a party -0.7648470990589221 Ratatouille soda Parents,Siblings,Friends,Teachers A lot (hot)",0
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Weekend lunch,At a party -1.052223988211007 Luca water Friends Unknown",0
"-1.150359523720398 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 Unknown other Teachers,Strangers A little (mild)",0
"-0.1709752373421826 0.6716928455066401 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -1.1959124327870494 Home Alone milk,milkshake Friends A little (mild)",0
"0.8084090490360328 0.3294939787880635 Week day lunch,Weekend dinner,At a party,Late night snack -1.052223988211007 Home Alone soda Friends,Strangers Unknown",0
"0.8084090490360328 2.0404883123809463 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.7648470990589221 Home Alone soda Friends A moderate amount (medium)",0
"0.8084090490360328 0.3294939787880635 Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack -1.1959124327870494 Grown Ups soda Siblings,Friends A little (mild)",0
"-1.150359523720398 1.3560905789437931 Weekend dinner,At a party -0.9085355436349646 Spider-Man soda Parents,Siblings,Friends Unknown",0
"-0.1709752373421826 -0.3549037546490895 At a party,Late night snack -1.3396008773630919 Unknown soda Friends A little (mild)",0
"-0.1709752373421826 0.6716928455066401 Weekend lunch,Weekend dinner,At a party -1.052223988211007 Home Alone soda Parents,Siblings,Friends A little (mild)",0
"-2.1297438100986135 0.6716928455066401 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 0.09728356839733268 Toy Story other Friends,Strangers A lot (hot)",0
"-1.150359523720398 -0.3549037546490895 Week day lunch,Weekend lunch,At a party,Late night snack -0.9085355436349646 Unknown tea Parents,Friends Unknown",0
"-0.1709752373421826 1.3560905789437931 Week day lunch,At a party,Late night snack -1.052223988211007 Home Alone soda Friends A moderate amount (medium)",0
"-0.1709752373421826 0.6716928455066401 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.1959124327870494 Teenage Mutant Ninja Turtles soda Parents,Siblings,Friends A little (mild)",0
"-1.150359523720398 -0.3549037546490895 Week day lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 Transformer soda Friends Unknown",0
"-1.150359523720398 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.7648470990589221 Spider-Man other Friends Unknown",0
"-1.150359523720398 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 Spider-Man soda Parents,Siblings,Friends A lot (hot)",0
"-0.1709752373421826 0.6716928455066401 Week day lunch,Weekend lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 Home Alone soda Friends A moderate amount (medium)",0
"-0.1709752373421826 -0.3549037546490895 Week day dinner,Weekend lunch,At a party,Late night snack -0.9085355436349646 Spider-Man other Friends,Teachers A little (mild)",0
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 Goodfellas water Parents,Siblings,Friends,Teachers Unknown",0
"-0.1709752373421826 1.0138917122252167 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 Toy Story other Parents,Teachers,Strangers A little (mild)",0
"0.8084090490360328 -1.0393014880862426 Weekend dinner,At a party -0.19009332075475224 Unknown asianpop,juice,water Friends Unknown",0
"-1.150359523720398 -0.697102621367666 Week day dinner,Weekend dinner,At a party,Late night snack -0.47747020990683714 Wayne's World soda Friends Unknown",0
"1.7877933354142483 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 0.52834890212546 Teenage Mutant Ninja Turtles soda Friends,Strangers A little (mild)",0
"1.7877933354142483 0.6716928455066401 Week day lunch,Weekend lunch -1.1959124327870494 Avengers soda Friends A lot (hot)",0
"1.7877933354142483 1.6982894456623696 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 1.2467911250056725 Ratatouille tea Friends Unknown",0
"-2.1297438100986135 -0.3549037546490895 Weekend dinner,At a party 0.9594142358535874 Cloudy With A Chance Of Meatballs soda Friends,Strangers Unknown",0
0.8084090490360328 -0.012704887930512982 At a party 0.09728356839733268 Unknown other Friends Unknown,0
-0.1709752373421826 -0.3549037546490895 Week day lunch -0.19009332075475224 Man In Black soda Friends A moderate amount (medium),0
"-0.1709752373421826 -0.012704887930512982 Week day lunch,Weekend lunch,At a party -0.47747020990683714 Ratatouille soda Friends Unknown",0
"-0.1709752373421826 -1.0393014880862426 Week day dinner,Weekend dinner -1.052223988211007 Sci-Fi Movie other Friends A little (mild)",0
"-1.150359523720398 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.1959124327870494 Teenage Mutant Ninja Turtles other Parents Unknown",0
"-0.1709752373421826 -0.012704887930512982 Weekend dinner,At a party,Late night snack -0.9085355436349646 Toy Story soda Friends,Teachers A little (mild)",0
"-0.1709752373421826 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -1.1959124327870494 Home Alone soda,water Parents,Siblings,Friends,Teachers,Strangers A little (mild)",0
"0.8084090490360328 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.1959124327870494 Breaking Bad soda Parents,Siblings,Friends,Teachers A moderate amount (medium)",0
"-0.1709752373421826 0.6716928455066401 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -1.3396008773630919 Teenage Mutant Ninja Turtles other Friends,Teachers A little (mild)",0
"-0.1709752373421826 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 Teenage Mutant Ninja Turtles soda Parents,Siblings,Friends A moderate amount (medium)",0
"-1.150359523720398 -0.012704887930512982 Week day lunch,Weekend lunch,At a party -1.052223988211007 Teenage Mutant Ninja Turtles tea Parents,Siblings Unknown",0
"-1.150359523720398 -0.697102621367666 Week day dinner,Weekend dinner,At a party,Late night snack -0.7648470990589221 Do The Right Thing soda Parents,Siblings Unknown",0
"-0.1709752373421826 -0.697102621367666 Week day dinner,Weekend lunch,Weekend dinner,At a party -1.1959124327870494 Deadpool soda Strangers Unknown",0
"-0.1709752373421826 -1.0393014880862426 Week day lunch,Weekend lunch,At a party,Late night snack -0.19009332075475224 Ratatouille soda Parents,Siblings,Friends,Teachers,Strangers A lot (hot)",0
"-0.1709752373421826 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.3396008773630919 Unknown soda,water Parents,Siblings,Friends,Teachers,Strangers A little (mild)",0
"-1.150359523720398 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -1.052223988211007 Cloudy With A Chance Of Meatballs soda Parents,Siblings,Friends Unknown",0
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 0.52834890212546 Spider-Man water Parents,Siblings,Friends Unknown",0
"-0.1709752373421826 0.3294939787880635 Week day lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 Ratatouille soda Friends,Teachers A lot (hot)",0
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 Space Jam soda Friends,Strangers A little (mild)",0
"-1.150359523720398 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.19009332075475224 Shrek milk,soda Siblings,Friends A little (mild)",0
"-0.1709752373421826 2.0404883123809463 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.1959124327870494 Home Alone other Siblings,Friends Unknown",0
"-0.1709752373421826 1.0138917122252167 Week day dinner,Weekend dinner,At a party,Late night snack -0.9085355436349646 Ratatouille soda Friends,Teachers A little (mild)",0
"0.8084090490360328 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 0.52834890212546 Friends tea Friends A moderate amount (medium)",0
"-0.1709752373421826 -0.012704887930512982 Weekend dinner,At a party -1.3396008773630919 Spider-Man other Siblings,Friends Unknown",0
"-0.1709752373421826 1.3560905789437931 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.9085355436349646 Spongebob soda Teachers A moderate amount (medium)",0
"-1.150359523720398 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.052223988211007 Italian Jon soda Siblings,Friends Unknown",0
"-0.1709752373421826 -0.3549037546490895 Week day lunch,At a party -0.9085355436349646 Ratatouille other Friends Unknown",0
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Weekend lunch,At a party -1.052223988211007 Spider-Man other Friends,Teachers Unknown",0
"0.8084090490360328 1.3560905789437931 Week day lunch,Week day dinner,At a party,Late night snack 0.09728356839733268 Spider-Man soda Friends,Teachers,Strangers A little (mild)",0
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner -0.9085355436349646 Ratatouille soda Friends Unknown",0
"0.8084090490360328 4.7780792461295585 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 0.09728356839733268 Diary Of A Wimpy Kid other Parents,Siblings,Friends,Teachers Unknown",0
"-0.1709752373421826 1.3560905789437931 Week day lunch,At a party,Late night snack -0.47747020990683714 Home Alone other Friends,Strangers Unknown",0
"-1.150359523720398 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 1.10310268042963 Chef soda Parents,Siblings,Friends I will have some of this food item with my hot sauce",0
"-0.1709752373421826 1.3560905789437931 Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack 0.6720373467015025 Teenage Mutant Ninja Turtles soda Parents,Siblings,Friends A moderate amount (medium)",0
"-0.1709752373421826 0.6716928455066401 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.19009332075475224 Step Brothers soda Parents,Siblings,Friends A little (mild)",0
"-0.1709752373421826 1.0138917122252167 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 Rush Hour other Parents,Siblings,Friends Unknown",0
"1.7877933354142483 1.3560905789437931 Week day lunch,Weekend lunch,At a party,Late night snack 0.52834890212546 Unknown other Parents,Siblings,Friends Unknown",0
"-1.150359523720398 -0.012704887930512982 Week day lunch,Week day dinner,At a party -1.052223988211007 Home Alone soda Friends Unknown",0
"-1.150359523720398 -1.0393014880862426 At a party,Late night snack 0.52834890212546 Horror Movie soda Parents,Friends,Strangers Unknown",0
"-0.1709752373421826 2.0404883123809463 Weekend dinner,At a party,Late night snack -0.19009332075475224 The Godfather soda Parents,Siblings,Friends Unknown",0
"-0.1709752373421826 0.6716928455066401 At a party,Late night snack 0.24097201297337514 Garfield soda Friends A moderate amount (medium)",0
"-1.150359523720398 1.3560905789437931 Week day lunch,Weekend dinner,At a party 1.2467911250056725 Teenage Mutant Ninja Turtles other Parents,Siblings,Friends,Teachers Unknown",0
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.7648470990589221 Ratatouille soda Parents,Siblings,Friends,Strangers Unknown",0
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 1.2467911250056725 Spongebob soda Friends A little (mild)",0
"-0.1709752373421826 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 1.9652333478858848 Marvel Movies juice,soda Friends A moderate amount (medium)",0
"-1.150359523720398 0.6716928455066401 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.24097201297337514 Unknown water Parents A little (mild)",0
"-0.1709752373421826 2.0404883123809463 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.9085355436349646 The Princess Diaries other Parents Unknown",0
"-2.1297438100986135 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.052223988211007 Little Italy other Friends,Teachers Unknown",0
"-0.1709752373421826 1.6982894456623696 Week day lunch,Week day dinner,Weekend lunch,At a party 0.0 Toy Story water Parents,Siblings,Friends,Teachers I will have some of this food item with my hot sauce",0
"0.8084090490360328 1.3560905789437931 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.6720373467015025 Deadpool And Wolverine smoothie Parents,Siblings A lot (hot)",1
"-0.1709752373421826 1.0138917122252167 Week day lunch,Week day dinner,Weekend lunch 0.38466045754941763 Unknown water Friends Unknown",1
"1.7877933354142483 -0.3549037546490895 Week day lunch,Weekend lunch -0.19009332075475224 The Dictator soda Strangers Unknown",1
"0.8084090490360328 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.19009332075475224 Unknown juice Parents,Siblings A moderate amount (medium)",1
0.8084090490360328 0.6716928455066401 Week day dinner -0.47747020990683714 Men In Black tea Strangers A moderate amount (medium),1
"0.8084090490360328 -0.3549037546490895 Week day lunch,Weekend lunch -0.3337817653307947 Avengers other Friends Unknown",1
"-0.1709752373421826 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.19009332075475224 Aladdin soda Parents,Siblings A little (mild)",1
"0.8084090490360328 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.47747020990683714 Gladiator tea Siblings A lot (hot)",1
"-0.1709752373421826 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack -0.19009332075475224 Fast And Furious other Siblings,Friends A moderate amount (medium)",1
"0.8084090490360328 0.3294939787880635 Week day dinner,Weekend lunch -0.47747020990683714 Aladdin soda Parents,Siblings A moderate amount (medium)",1
"-1.150359523720398 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.24097201297337514 Avengers soda Siblings,Friends A moderate amount (medium)",1
"1.7877933354142483 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 1.5341680141577574 Avengers soda Friends A moderate amount (medium)",1
"0.8084090490360328 -1.0393014880862426 Week day dinner,Late night snack -0.47747020990683714 Unknown tea Siblings,Friends,Strangers A moderate amount (medium)",1
"0.8084090490360328 1.3560905789437931 Week day lunch,Weekend lunch,At a party,Late night snack 0.9594142358535874 Aladdin other Parents,Friends A moderate amount (medium)",1
"0.8084090490360328 1.0138917122252167 Week day lunch,Week day dinner,Late night snack 0.09728356839733268 Borat soda Friends,Strangers A lot (hot)",1
"-1.150359523720398 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner -0.19009332075475224 Avengers soda Siblings,Friends A moderate amount (medium)",1
"0.8084090490360328 0.6716928455066401 Week day lunch,Late night snack -0.47747020990683714 Oppenheimer soda Friends A moderate amount (medium)",1
-1.150359523720398 0.6716928455066401 Week day lunch 0.09728356839733268 Avengers water Strangers Unknown,1
"-0.1709752373421826 0.6716928455066401 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack 0.09728356839733268 Avengers soda Parents A little (mild)",1
"1.7877933354142483 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack 0.6720373467015025 Unknown other Siblings,Friends A moderate amount (medium)",1
0.8084090490360328 -0.012704887930512982 Late night snack 0.09728356839733268 Deadpool water Friends Unknown,1
"0.8084090490360328 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack 0.09728356839733268 Avengers soda Parents,Siblings,Friends Unknown",1
"-0.1709752373421826 0.3294939787880635 Weekend lunch,Weekend dinner,Late night snack 0.09728356839733268 The Kite Runner water Friends A lot (hot)",1
"0.8084090490360328 -0.3549037546490895 Week day dinner,Weekend dinner,Late night snack -0.19009332075475224 Unknown water Friends A lot (hot)",1
"-1.150359523720398 3.0670849125366755 Week day lunch,Weekend lunch -0.19009332075475224 Avengers other Parents,Siblings,Friends A moderate amount (medium)",1
"0.8084090490360328 1.3560905789437931 Week day lunch,Weekend lunch 0.09728356839733268 The Barbie Movie soda Siblings A moderate amount (medium)",1
"-1.150359523720398 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack -0.9085355436349646 Avengers soda Friends Unknown",1
"1.7877933354142483 0.6716928455066401 Week day lunch,Weekend lunch 0.52834890212546 Avengers juice Friends A moderate amount (medium)",1
"0.8084090490360328 -0.697102621367666 Week day lunch,Week day dinner,Weekend dinner 0.52834890212546 Avengers other Parents,Siblings A lot (hot)",1
