id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Label
608704,5,5.0,"Week day dinner,Weekend dinner,At a party",20.0,Finding Nemo,Wine,"Parents,Friends",-1.0,Sushi
603793,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,doraemon,ocha,"Parents,Siblings",1.0,Sushi
524803,2,2.0,"Weekend lunch,Weekend dinner",5.0,Tokyo Story (1953),Green tea,Strangers,-1.0,Sushi
629712,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,Parasite,Water,"Parents,Siblings,Friends",-1.0,Sushi
627505,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",11.0,Inception,Water,Friends,2.0,Sushi
607065,4,4.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",20.0,The Karate Kid,Wine,"Parents,Friends,Strangers",1.0,Sushi
500077,4,20.0,At a party,13.0,none,water,Strangers,2.0,Sushi
633350,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.0,Your Name,Green tea ,"Siblings,Friends",-1.0,Sushi
603664,1,2.0,Week day dinner,9.0,Jiro Dreams of Sushi,Calpis,Parents,-1.0,Sushi
840827,5,4.0,Weekend dinner,20.0,Romance movie,Water,"Parents,Friends",-1.0,Sushi
604897,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",35.0,Food wars,Tea,"Parents,Siblings,Friends",-1.0,Sushi
525422,3,4.0,"Week day lunch,Weekend lunch,Weekend dinner,At a party",15.0,,Water,"Parents,Siblings,Friends",2.0,Sushi
622023,4,5.0,"Week day dinner,Weekend dinner,At a party",20.0,Wolf of Wallstreet,Coke Zero,Friends,2.0,Sushi
604770,2,4.0,Week day lunch,9.0,Godzilla,no drink,Strangers,-1.0,Sushi
745297,5,4.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",11.0,Karate Kid,Water,"Friends,Strangers",1.0,Sushi
627599,2,3.0,"Week day dinner,Weekend dinner,At a party",16.0,Scary Movie 4 (2006),Water,"Parents,Siblings,Friends",-1.0,Sushi
520037,4,4.0,"Week day dinner,Weekend dinner",10.0,Finding Nemo,Beer,"Parents,Siblings",-1.0,Sushi
632189,1,3.0,"Week day dinner,Weekend dinner,At a party,Late night snack",2.0,Jiro dreams of sushi,Water,"Parents,Friends,Strangers",-1.0,Sushi
228777,4,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",14.0,kill bill ,water,Siblings,-1.0,Sushi
609278,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,The Little Mermaid,Miso soup,"Parents,Friends",-1.0,Sushi
607517,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Recep Ivedik 2,Sake,"Parents,Siblings",-1.0,Sushi
714607,2,4.0,"Week day lunch,Weekend lunch",4.0,Pirates of the Carribeans,Matcha,"Siblings,Friends",-1.0,Sushi
497695,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",20.0,Crazy Rich Asians,Water,"Parents,Siblings,Friends",-1.0,Sushi
608688,3,5.0,"Weekend lunch,Weekend dinner",15.0,"Jiro Dreams of Sushi, East Side Sushi, Finding Nemo",Tea,Friends,2.0,Sushi
604386,3,3.0,"Week day dinner,Weekend dinner,At a party",30.0,Jiro Dreams of Sushi,tea,Friends,-1.0,Sushi
628559,5,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,Spirited Away,Green tea,Parents,-1.0,Sushi
715152,4,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",25.0,"Any japanese movie, and animes ",Bubble Tea,"Parents,Siblings,Friends",-1.0,Sushi
604110,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,"Monsters, Inc.",Juice,Parents,-1.0,Sushi
629010,3,5.0,"Week day dinner,Weekend dinner,At a party",10.0,Kill Bill,Lemon Water,"Parents,Friends",-1.0,Sushi
605254,4,4.0,"Week day dinner,Weekend lunch,Weekend dinner",10.0,cloudy with a chance of meatballs,hot green tea,"Parents,Friends",-1.0,Sushi
628990,4,5.0,"Weekend lunch,Weekend dinner",18.0,Jiro Dreams of Sushi,Soju,Parents,-1.0,Sushi
625295,3,9.0,"Week day dinner,Weekend dinner,At a party",10.0,Spirited away,Water,"Parents,Friends",-1.0,Sushi
635533,3,3.0,Weekend dinner,30.0,Jiro Dreams of Sushi,rice wine,"Parents,Friends",-1.0,Sushi
630389,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,Jiro Dreams of Sushi,Tea,"Parents,Siblings,Friends",-1.0,Sushi
629025,5,9.0,"Week day dinner,At a party",20.0,squid game,water,Strangers,-1.0,Sushi
524441,4,6.0,Weekend dinner,15.0,Finding Nemo,Boba,Siblings,-1.0,Sushi
631216,2,5.0,"Week day lunch,Week day dinner",20.0,na,water,"Siblings,Friends",4.0,Sushi
738875,4,5.0,"Week day lunch,Weekend lunch,At a party",8.0,Crazy Rich Asians,Milk tea,"Siblings,Friends,Strangers",1.0,Sushi
634669,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",6.96,Jiro Dreams of Sushi,Sake,"Friends,Strangers",-1.0,Sushi
409940,1,2.0,Weekend dinner,15.0,spirited away,miso soup,"Parents,Friends",-1.0,Sushi
399605,1,3.0,"Weekend dinner,At a party",15.0,spirit away,barley tea,Friends,-1.0,Sushi
721831,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,John Wick,Sake,,-1.0,Sushi
835223,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,-,Green tea,"Parents,Siblings,Friends",1.0,Sushi
712938,4,3.0,Weekend dinner,17.0,Spirited Away,Calpis,Strangers,-1.0,Sushi
289440,5,2.0,"Weekend dinner,At a party",10.0, Lost in Translation,tea,"Parents,Friends,Strangers",-1.0,Sushi
714503,2,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,short movie because I eat it fast,soybean milk,"Teachers,Strangers",1.0,Sushi
714893,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,The breakfast club,Water,"Friends,Strangers",-1.0,Sushi
601094,5,8.0,"Weekend lunch,Weekend dinner",13.0,Spirited Away,hot tea,"Friends,Strangers",2.0,Sushi
618150,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Late night snack",12.0,,"water, iced-tea","Friends,Strangers",1.0,Sushi
629844,5,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,Samurai Jack,Orange juice,"Parents,Siblings,Friends",-1.0,Sushi
626482,5,4.0,"Weekend dinner,At a party",20.0,Kung Fu Panda,,Friends,-1.0,Sushi
609257,4,3.0,"Week day lunch,Weekend dinner,At a party",18.0,Mean Girls,Water,"Parents,Siblings,Friends",-1.0,Sushi
717921,2,10.0,"Week day dinner,Weekend dinner,At a party",20.0,Girl's Trip,Water,Friends,-1.0,Sushi
181851,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,,water,"Parents,Siblings,Friends",-1.0,Sushi
743828,2,5.0,"Week day dinner,Weekend dinner",7.0,Finding Nemo,Water,"Parents,Siblings,Friends",-1.0,Sushi
520861,4,4.0,"Weekend lunch,Weekend dinner,At a party",20.0,Madagascar,Tea,Friends,-1.0,Sushi
517019,5,3.0,"Week day dinner,Weekend dinner,Late night snack",7.0,Spirited Away,Beer,"Friends,Strangers",-1.0,Sushi
611716,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,Bladerunner,miso soup,Friends,-1.0,Sushi
193195,5,3.0,"Week day dinner,Weekend dinner,At a party",20.0,Kill Bill,Water,"Parents,Siblings,Friends",1.0,Sushi
627530,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",14.0,Koe No Katachi,Tea,"Parents,Friends",-1.0,Sushi
626479,5,5.0,"Weekend dinner,At a party",10.0,Isle of Dogs,Just water honestly,"Parents,Friends",-1.0,Sushi
624540,5,3.0,Weekend lunch,20.0,talented,korea drink/japanese drink,Friends,-1.0,Sushi
625315,5,4.5,"Week day dinner,Weekend dinner",17.0,The Breakfast Club,Tea,"Siblings,Friends",-1.0,Sushi
601941,3,4.0,"Week day dinner,Weekend lunch,Weekend dinner",15.0,Crayon Shin-chan the Movie,Oolong Tea,"Parents,Friends",-1.0,Sushi
715806,3,5.0,"Week day lunch,Late night snack",13.0,Dreams of Sushi,Water,"Parents,Siblings",-1.0,Sushi
720045,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",11.0,Finding Nemo,Water,"Parents,Siblings,Friends",-1.0,Sushi
713585,4,5.0,"Week day dinner,Weekend dinner,At a party",30.0,Idk,Sake,"Parents,Friends",-1.0,Sushi
611188,2,4.0,"Week day lunch,Week day dinner,Weekend lunch",12.0,Spirited Away,Tea,Friends,-1.0,Sushi
606726,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Crazy Rich Asians,Juice,"Parents,Friends,Strangers",-1.0,Sushi
634825,2,3.0,Weekend dinner,12.0,Your name,Tea,Friends,-1.0,Sushi
613409,3,3.0,"Week day dinner,Weekend dinner,At a party,Late night snack",6.0,Memoirs of A Geisha,Water,Parents,1.0,Sushi
633224,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,Kung Fu Panda,Water,"Siblings,Friends",-1.0,Sushi
738850,4,5.0,"Week day dinner,Weekend lunch,Weekend dinner",12.0,Masterchef,Tea,"Parents,Friends",1.0,Sushi
13183,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,Memoirs of a Geisha,Water,"Siblings,Friends",-1.0,Sushi
627169,2,5.0,"Week day dinner,Weekend dinner,At a party,Late night snack",20.0,The Wolverine,champagne,Parents,-1.0,Sushi
496344,3,3.0,"Week day dinner,Weekend lunch,At a party",4.0,Bullet Train,Oolong Tea,"Parents,Siblings,Friends",-1.0,Sushi
409723,3,7.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",12.0,The breakfast club,Sake,"Friends,Strangers",-1.0,Sushi
630949,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",4.0,The Godfather,Tea,"Siblings,Friends",-1.0,Sushi
310438,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,John Wick 3,Sake,Friends,-1.0,Sushi
627430,5,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,Ponyo,Tea,"Siblings,Friends,Teachers",1.0,Sushi
526510,3,5.0,"Week day lunch,Weekend lunch",20.0,,water,Friends,3.0,Sushi
390823,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,Finding Nemo,Tea,"Parents,Friends",-1.0,Sushi
712143,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,monster,Sake,Friends,4.0,Sushi
612538,5,3.0,"Week day dinner,Weekend dinner,At a party",9.0,Cars 2,Tea,"Parents,Siblings,Friends",-1.0,Sushi
627539,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",7.0,The Last Samurai,Tea,Parents,-1.0,Sushi
740568,5,3.0,"Week day dinner,Weekend dinner",14.0,Cars,Water,Parents,-1.0,Sushi
712702,2,3.0,"Week day dinner,Weekend dinner,Late night snack",10.0,Spirited Away,lemon tea,"Parents,Friends",-1.0,Sushi
406863,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,Kung Fu Panda,Bubble Tea,Friends,-1.0,Sushi
726962,1,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",30.0,Detective Conan,coke,"Parents,Siblings",-1.0,Sushi
628077,4,5.0,"Week day lunch,Week day dinner,Weekend lunch",12.0,Big Hero 6,Water,"Parents,Siblings,Friends",-1.0,Sushi
601693,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,Shark Tale,Water,"Parents,Siblings,Friends",-1.0,Sushi
606821,5,8.0,"Week day dinner,Weekend dinner",20.0,Yakuza,Sake,"Parents,Teachers",-1.0,Sushi
455047,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",20.0,,"water, tea","Parents,Siblings,Friends",-1.0,Sushi
625576,3,8.0,"Week day lunch,At a party",12.0,Finding Nemo,Water,Friends,-1.0,Sushi
387330,4,15.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,Wizards of Waverly Place Movie,7up,Friends,1.0,Pizza
746750,3,6.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.0,For some reason home alone is the first thing that came to mind,Pepsi,"Friends,Strangers",1.0,Pizza
635179,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",7.0,Avengers End Game,Sprite,Friends,1.0,Pizza
313562,1,8.0,"Weekend dinner,At a party,Late night snack",2.0,fast and furious ,crush ,"Siblings,Friends",2.0,Pizza
635627,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",4.0,Rush Hour,Coke,"Friends,Teachers",-1.0,Pizza
524485,4,10.0,"Week day lunch,Weekend lunch,At a party",7.5,Teenage Mutant Ninja Turtles,Coke,Friends,-1.0,Pizza
606905,4,7.0,"Week day lunch,At a party,Late night snack",14.99,ratatouille,pineapple fanta,Friends,2.0,Pizza
393424,4,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,Spider-Man 2,Coke,"Siblings,Friends",-1.0,Pizza
628558,2,7.0,"Weekend dinner,At a party,Late night snack",10.0,Teenage Mutant Ninja Turtles. The turtles are famous for their love of pizza.,tap water or sprite,"Siblings,Friends",1.0,Pizza
411781,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",7.0,Spider-Man 2,Coke Zero,"Parents,Siblings,Friends",-1.0,Pizza
525567,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Ratatouille,Water,"Friends,Strangers",1.0,Pizza
498848,3,13.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,Eat Pray Love,Beer,"Siblings,Friends",-1.0,Pizza
638838,2,4.0,"Week day dinner,Weekend dinner,At a party",4.29,"Rise of the Teenage Mutant Ninja Turtles: The Movie (2022)
----------------------------------------------------------",Pepsi,Friends,-1.0,Pizza
411253,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.0,teenage mutant ninja turtles,nestea,"Parents,Friends,Teachers",-1.0,Pizza
410165,4,5.0,"Week day lunch,Weekend dinner,At a party,Late night snack",15.0,avengers,apple juice,Friends,-1.0,Pizza
608554,3,8.0,"Week day lunch,Weekend lunch,At a party,Late night snack",5.0,Star Wars,Pop,"Parents,Siblings,Friends",2.0,Pizza
602394,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,Home Alone ,Pop,"Parents,Siblings,Friends",2.0,Pizza
519570,3,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.0,Saving private ryan,Soda,"Friends,Strangers",-1.0,Pizza
744484,2,15.0,"Week day dinner,Weekend dinner,At a party,Late night snack",4.0,Home Alone,Coke,"Parents,Siblings,Friends",1.0,Pizza
508149,3,5.0,"Weekend dinner,At a party,Late night snack",19.0,Ratatouille,Water,"Siblings,Friends",2.0,Pizza
524992,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",4.0, the avengers ,coca cola,"Friends,Teachers",4.0,Pizza
413570,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,Spider-Man 2002 starring Tobey Maguire,Coca-Cola,"Siblings,Friends",-1.0,Pizza
634468,2,3.0,"Week day dinner,Weekend dinner,At a party",30.0,Back to the future,Soda/Pop,"Siblings,Teachers",1.0,Pizza
522205,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Spiderman,Sprite,"Parents,Siblings,Friends",2.0,Pizza
631198,3,7.0,"Week day lunch,Weekend lunch,At a party",20.0,Green Book,water,"Parents,Siblings,Friends,Strangers",3.0,Pizza
630928,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,Cloudy with a Chance of Meatballs,apple juice,Friends,-1.0,Pizza
607609,3,8.0,"At a party,Late night snack",2.5,Interstellar,Soft Drink,Friends,2.0,Pizza
522890,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,Home Alone. Or action movies,"Sprite or any soft drinks as such. Coke, Pepsi, etc.","Siblings,Friends",-1.0,Pizza
630227,2,3.0,"Week day dinner,Weekend dinner,At a party",20.0,The Super Mario Bros. Movie,Coca Cola,"Siblings,Friends",-1.0,Pizza
603607,3,4.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",3.0,Mystic Pizza,Coke,"Siblings,Friends",-1.0,Pizza
617029,3,5.0,"Week day dinner,Weekend dinner,At a party",20.0,Scott Pilgrim vs. the World,coke,"Siblings,Friends,Strangers",1.0,Pizza
617462,3,4.0,"Week day lunch,Weekend lunch,At a party",5.0,Spider-Man 2,Coke,"Siblings,Friends",-1.0,Pizza
633001,4,10.0,"Week day lunch,Week day dinner,Weekend lunch,At a party,Late night snack",5.0,Ratatouille ,Iced tea,"Parents,Friends",-1.0,Pizza
634690,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.0,home alone 2,pepsi,"Parents,Siblings",1.0,Pizza
630198,2,4.0,"Weekend lunch,At a party",5.0,the ritual,coca-cola,"Friends,Teachers",-1.0,Pizza
520507,3,7.0,"Weekend dinner,At a party",4.0,,Ginger ale,"Parents,Siblings,Friends",1.0,Pizza
635065,1,3.0,"Week day lunch,Week day dinner,Weekend lunch",7.0,Breakaway,Soda,"Siblings,Friends,Strangers",-1.0,Pizza
613209,3,3.0,"At a party,Late night snack",5.0,Homealone,Pepsi/Coke,Siblings,1.0,Pizza
605452,2,6.0,"Weekend dinner,At a party",15.0,Uncle Grandpa,Soda,Friends,-1.0,Pizza
24137,4,7.0,"Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,comedy,coke,Friends,-1.0,Pizza
518809,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.0,none,fanta,"Friends,Teachers",1.0,Pizza
508156,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,At a party",3.0,"eat, pray, love",Coca-Cola Zero,"Siblings,Friends,Teachers",1.0,Pizza
632909,3,10.0,"Week day dinner,Weekend dinner,At a party,Late night snack",7.0,spiderman,canada dry,"Parents,Siblings",-1.0,Pizza
411810,3,3.0,"Week day lunch,Weekend lunch,At a party,Late night snack",2.0,Toy Story,Pop with ice,"Parents,Siblings,Friends",-1.0,Pizza
214145,3,10.0,Weekend lunch,10.0,shrek,gatorade,"Parents,Siblings",3.0,Pizza
628986,2,4.0,At a party,16.99,Captain America,Coke,Teachers,3.0,Pizza
211158,4,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.0,Home Alone,Soda,Friends,-1.0,Pizza
522877,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.0,Pirates of the Caribbean ,ginger ale ,"Siblings,Friends",1.0,Pizza
600849,2,4.0,"Weekend dinner,At a party",6.0,Superbad,Ginger ale,Friends,-1.0,Pizza
716142,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,Home Alone,soda,Friends,-1.0,Pizza
835124,4,5.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",7.0,Teenage Mutant Ninja Turtles,Coke,Friends,-1.0,Pizza
634764,4,7.0,"Week day lunch,Weekend lunch,At a party,Late night snack",10.0,The Grinch.,Coke,"Parents,Siblings,Friends,Teachers,Strangers",-1.0,Pizza
629156,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,Teenage Mutant Ninja Turtles,Soda,Friends,1.0,Pizza
526497,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.0,Set it up,Coke ,"Parents,Siblings,Friends,Teachers",1.0,Pizza
97339,1,5.0,At a party,10.0,Spiderman 2,Coke Zero,"Parents,Siblings,Friends",2.0,Pizza
631909,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,"Mufasa, The Lion King",Coke,Friends,-1.0,Pizza
625349,3,4.0,"Weekend dinner,At a party,Late night snack",20.0,Dune,sprite,"Parents,Friends,Strangers",1.0,Pizza
616634,4,9.0,"Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack",4.0,The Lego Movie,Pepsi,"Friends,Teachers,Strangers",1.0,Pizza
616836,3,5.0,"Weekend dinner,At a party",3.0,Ratatouille,Diet Coke,Friends,2.0,Pizza
609116,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,The Big Lebowski,Soda,"Siblings,Friends",-1.0,Pizza
626789,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",6.0,,diet coke,Friends,-1.0,Pizza
632684,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.0,Teenage Mutant Ninja Turtles,Coca Cola,"Parents,Siblings,Friends",-1.0,Pizza
522967,2,3.0,"Weekend lunch,At a party",12.0,spiderman,cocacola,"Parents,Teachers",1.0,Pizza
632893,3,10.0,"Weekend lunch,At a party",15.0,Transformers,Pepsi,Friends,1.0,Pizza
626754,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,Home Alone,Coca Cola,"Parents,Friends",-1.0,Pizza
631583,2,6.0,"Week day dinner,Weekend dinner,At a party",18.0,Futurama: Bender's Big Score,Coke,"Parents,Siblings,Friends",-1.0,Pizza
718026,3,5.0,"Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,teenage mutant ninja turtles,pepsi,Friends,-1.0,Pizza
602533,5,5.0,"Weekend dinner,At a party",15.0,Godfather,Coke,"Parents,Friends",1.0,Pizza
631496,2,4.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Spiderman,Coke,Friends,-1.0,Pizza
632051,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.5,Home Alone,Coke,"Parents,Siblings,Friends,Strangers",-1.0,Pizza
632975,2,5.0,"Week day lunch,Weekend lunch,At a party",4.0,Monster House,Coke,"Siblings,Friends",1.0,Pizza
407221,3,5.0,"Week day lunch,At a party",25.0,Spiderman,Pepsi,Friends,3.0,Pizza
204508,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Cloudy with a Chance of Meatballs,sprite,Friends,-1.0,Pizza
618700,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,the godfather,soda,Friends,1.0,Pizza
712054,3,3.0,"Week day dinner,At a party",16.0,Harry Potter,Coke,Friends,-1.0,Pizza
604132,4,5.0,"Week day lunch,Weekend lunch,At a party",8.0,Ratatouille,Soda,"Siblings,Friends",2.0,Pizza
741428,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,,Pepsi,Friends,-1.0,Pizza
633024,2,6.0,"Week day lunch,At a party,Late night snack",5.0,N.A. (I only watched a few movies so I cannot think of any movie related to Pizza),water,Strangers,-1.0,Pizza
601983,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Home Alone,Coke,"Parents,Siblings",1.0,Pizza
629221,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,Teenage Mutant Ninja Turtles,Coke,Friends,-1.0,Pizza
634705,2,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,The Mario Movie,Orange Crush Soda,"Parents,Siblings",1.0,Pizza
630070,3,14.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,Spider-man 2,coke,"Parents,Friends,Teachers,Strangers",1.0,Pizza
630006,3,13.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,Home Alone,Coke,"Parents,Siblings,Friends,Teachers",2.0,Pizza
629072,3,6.0,"Weekend dinner,At a party,Late night snack",4.0,Cloudy with a chance of meatballs,Soda,"Parents,Friends",-1.0,Pizza
626026,2,6.0,"Weekend lunch,Weekend dinner,At a party",4.0,ratatouille.,sprite or juice.,"Friends,Strangers",-1.0,Pizza
630948,3,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",15.0,Teenage Mutant Ninja Turtles,soda,"Parents,Siblings,Friends",-1.0,Pizza
631181,4,4.0,"Week day lunch,At a party,Late night snack",4.4,The Hangover,coke,Parents,1.0,Pizza
633541,2,6.0,"Weekend dinner,At a party,Late night snack",15.0,The Dark Knight,Nestea,Friends,1.0,Pizza
633097,3,8.0,"Week day lunch,Weekend dinner,At a party",5.0,American Pie,Cola,"Friends,Teachers",-1.0,Pizza
629869,3,5.0,At a party,2.0,Friday,Diet coke,Friends,1.0,Pizza
600915,4,5.0,"At a party,Late night snack",20.0,Toy Story,Water,Friends,-1.0,Pizza
525420,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,Ninja Turtles,Coke,"Siblings,Friends,Strangers",2.0,Pizza
629985,3,10.0,"Week day lunch,Weekend lunch,At a party",3.0,Pirates of the Caribbean ,pepsi,Strangers,3.0,Pizza
523128,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",9.0,This is the end,Sprite,"Parents,Siblings,Friends,Teachers",2.0,Pizza
727410,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",25.0,Karate Kid,Water,Friends,1.0,Pizza
616457,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,Goodfellas,coke,"Friends,Teachers",1.0,Pizza
419835,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,Cloudy with a Chance of Meatballs,Coke,"Siblings,Friends,Strangers",-1.0,Pizza
543739,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,Teenage Mutant Ninja Turtles ,Coke,"Siblings,Friends",-1.0,Pizza
410380,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,Spider Man,Soda,"Parents,Friends,Teachers",-1.0,Pizza
634566,4,8.0,Weekend dinner,15.0,The Gentlemen ,Martini Cocktail ,Friends,-1.0,Pizza
603130,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",4.0,The Godfather,Pepsi,"Friends,Teachers",-1.0,Pizza
